Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"SL","Livestock Primary","138","Mexico","5166","Residuals","21116","Meat, goat","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21116","Meat, goat","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21116","Meat, goat","2014","2014","tonnes","43168","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21116","Meat, goat","2015","2015","tonnes","43741","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21116","Meat, goat","2016","2016","tonnes","39467","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21116","Meat, goat","2017","2017","tonnes","39700","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21116","Meat, goat","2018","2018","tonnes","39527","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21116","Meat, goat","2014","2014","kcal/capita/day","2","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21116","Meat, goat","2015","2015","kcal/capita/day","2","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21116","Meat, goat","2016","2016","kcal/capita/day","1","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21116","Meat, goat","2017","2017","kcal/capita/day","1","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21116","Meat, goat","2018","2018","kcal/capita/day","1","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21116","Meat, goat","2014","2014","g/capita/day","1","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21116","Meat, goat","2015","2015","g/capita/day","1","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21116","Meat, goat","2016","2016","g/capita/day","1","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21116","Meat, goat","2017","2017","g/capita/day","1","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21116","Meat, goat","2018","2018","g/capita/day","1","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21116","Meat, goat","2014","2014","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21116","Meat, goat","2015","2015","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21116","Meat, goat","2016","2016","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21116","Meat, goat","2017","2017","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21116","Meat, goat","2018","2018","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21116","Meat, goat","2014","2014","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21116","Meat, goat","2015","2015","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21116","Meat, goat","2016","2016","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21116","Meat, goat","2017","2017","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21116","Meat, goat","2018","2018","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21116","Meat, goat","2014","2014","million kcal","71227","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21116","Meat, goat","2015","2015","million kcal","72172","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21116","Meat, goat","2016","2016","million kcal","65120","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21116","Meat, goat","2017","2017","million kcal","65505","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21116","Meat, goat","2018","2018","million kcal","65220","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21116","Meat, goat","2014","2014","tonnes","8072","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21116","Meat, goat","2015","2015","tonnes","8180","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21116","Meat, goat","2016","2016","tonnes","7380","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21116","Meat, goat","2017","2017","tonnes","7424","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21116","Meat, goat","2018","2018","tonnes","7392","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21116","Meat, goat","2014","2014","tonnes","4058","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21116","Meat, goat","2015","2015","tonnes","4112","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21116","Meat, goat","2016","2016","tonnes","3710","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21116","Meat, goat","2017","2017","tonnes","3732","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21116","Meat, goat","2018","2018","tonnes","3716","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","5113","Opening stocks","21123","Meat, goose and guinea fowl","2014","2014","tonnes","189","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5113","Opening stocks","21123","Meat, goose and guinea fowl","2015","2015","tonnes","91","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5113","Opening stocks","21123","Meat, goose and guinea fowl","2016","2016","tonnes","64","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5113","Opening stocks","21123","Meat, goose and guinea fowl","2017","2017","tonnes","0","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5113","Opening stocks","21123","Meat, goose and guinea fowl","2018","2018","tonnes","0","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5610","Import Quantity","21123","Meat, goose and guinea fowl","2014","2014","tonnes","873","","Official data"
"SL","Livestock Primary","138","Mexico","5610","Import Quantity","21123","Meat, goose and guinea fowl","2015","2015","tonnes","962","","Official data"
"SL","Livestock Primary","138","Mexico","5071","Stock Variation","21123","Meat, goose and guinea fowl","2014","2014","tonnes","-98","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5071","Stock Variation","21123","Meat, goose and guinea fowl","2015","2015","tonnes","-27","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5071","Stock Variation","21123","Meat, goose and guinea fowl","2016","2016","tonnes","-64","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5071","Stock Variation","21123","Meat, goose and guinea fowl","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5071","Stock Variation","21123","Meat, goose and guinea fowl","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21123","Meat, goose and guinea fowl","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21123","Meat, goose and guinea fowl","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21123","Meat, goose and guinea fowl","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21123","Meat, goose and guinea fowl","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21123","Meat, goose and guinea fowl","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21123","Meat, goose and guinea fowl","2014","2014","tonnes","971","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21123","Meat, goose and guinea fowl","2015","2015","tonnes","988","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21123","Meat, goose and guinea fowl","2016","2016","tonnes","64","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21123","Meat, goose and guinea fowl","2017","2017","tonnes","0","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21123","Meat, goose and guinea fowl","2018","2018","tonnes","0","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21123","Meat, goose and guinea fowl","2014","2014","kcal/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21123","Meat, goose and guinea fowl","2015","2015","kcal/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21123","Meat, goose and guinea fowl","2016","2016","kcal/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21123","Meat, goose and guinea fowl","2017","2017","kcal/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21123","Meat, goose and guinea fowl","2018","2018","kcal/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21123","Meat, goose and guinea fowl","2014","2014","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21123","Meat, goose and guinea fowl","2015","2015","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21123","Meat, goose and guinea fowl","2016","2016","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21123","Meat, goose and guinea fowl","2017","2017","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21123","Meat, goose and guinea fowl","2018","2018","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21123","Meat, goose and guinea fowl","2014","2014","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21123","Meat, goose and guinea fowl","2015","2015","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21123","Meat, goose and guinea fowl","2016","2016","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21123","Meat, goose and guinea fowl","2017","2017","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21123","Meat, goose and guinea fowl","2018","2018","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21123","Meat, goose and guinea fowl","2014","2014","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21123","Meat, goose and guinea fowl","2015","2015","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21123","Meat, goose and guinea fowl","2016","2016","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21123","Meat, goose and guinea fowl","2017","2017","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21123","Meat, goose and guinea fowl","2018","2018","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21123","Meat, goose and guinea fowl","2014","2014","million kcal","2921","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21123","Meat, goose and guinea fowl","2015","2015","million kcal","2975","Fc","Calculated data"
